转债代码,低点日期,反弹日期,时长,击穿次数,最大收益
127029.SZ,2021-06-18 09:45:00,2021-06-21 09:45:00,3 days 00:00:00,2,4.270594227267321
127029.SZ,2021-07-05 10:45:00,2021-07-06 10:00:00,0 days 23:15:00,2,4.872773175989997
127029.SZ,2021-07-13 10:45:00,2021-07-13 10:45:00,0 days 00:00:00,2,5.840674671599211
127029.SZ,2021-07-14 09:45:00,2021-07-14 09:45:00,0 days 00:00:00,2,5.8411764705882385
127029.SZ,2021-07-14 10:15:00,2021-07-14 10:30:00,0 days 00:15:00,3,2.8195398144801764
127029.SZ,2021-07-14 14:15:00,2021-07-14 14:30:00,0 days 00:15:00,2,1.518292682926825
127029.SZ,2021-07-14 14:45:00,2021-07-14 14:45:00,0 days 00:00:00,2,3.7044212106719376
127029.SZ,2021-07-14 15:00:00,2021-07-14 15:00:00,0 days 00:00:00,2,2.0300300300300167
127029.SZ,2021-07-15 10:00:00,2021-07-15 10:00:00,0 days 00:00:00,2,2.3090888115751884
127029.SZ,2021-07-19 11:15:00,2021-07-19 13:30:00,0 days 02:15:00,2,2.0814971325083143
127029.SZ,2021-07-20 10:15:00,2021-07-20 10:30:00,0 days 00:15:00,2,1.5710754017305373
127029.SZ,2021-07-22 10:00:00,2021-07-22 10:00:00,0 days 00:00:00,2,3.9766081871345005
127029.SZ,2021-07-23 09:45:00,2021-07-23 10:00:00,0 days 00:15:00,2,1.500411716268668
127029.SZ,2021-07-26 09:45:00,2021-07-26 10:00:00,0 days 00:15:00,2,1.79086538461537
127029.SZ,2021-07-26 13:30:00,2021-07-26 14:00:00,0 days 00:30:00,2,1.6310323762981138
127029.SZ,2021-07-27 10:45:00,2021-07-27 11:00:00,0 days 00:15:00,2,2.332089552238803
127029.SZ,2021-07-28 10:00:00,2021-07-28 10:30:00,0 days 00:30:00,3,6.775363594745909
127029.SZ,2021-08-17 10:45:00,2021-08-17 10:45:00,0 days 00:00:00,3,8.446153165173298
127029.SZ,2021-08-17 11:00:00,2021-08-17 11:00:00,0 days 00:00:00,2,1.6519877675840844
127029.SZ,2021-08-18 10:00:00,2021-08-18 14:15:00,0 days 04:15:00,2,4.421011265391672
127029.SZ,2021-08-25 10:00:00,2021-08-25 10:00:00,0 days 00:00:00,2,4.356680704326044
127029.SZ,2021-08-25 10:15:00,2021-08-25 10:15:00,0 days 00:00:00,3,6.601572574115511
127029.SZ,2021-08-31 10:15:00,2021-08-31 10:30:00,0 days 00:15:00,2,2.702381595290815
127029.SZ,2021-09-01 09:45:00,2021-09-01 10:00:00,0 days 00:15:00,2,2.7973414243313677
127029.SZ,2021-09-06 09:45:00,2021-09-06 10:00:00,0 days 00:15:00,2,3.8474409767577544
127029.SZ,2021-09-09 11:00:00,2021-09-09 11:30:00,0 days 00:30:00,2,2.468852459016402
127029.SZ,2021-09-10 11:00:00,2021-09-13 09:45:00,2 days 22:45:00,2,3.3631837561691746
127029.SZ,2021-09-14 09:45:00,2021-09-14 10:00:00,0 days 00:15:00,2,2.2599459590079363
127029.SZ,2021-09-15 10:30:00,2021-09-15 14:00:00,0 days 03:30:00,2,2.7340084397902142
127029.SZ,2021-09-22 09:45:00,2021-09-22 10:00:00,0 days 00:15:00,3,3.894993894993881
127029.SZ,2021-09-23 10:30:00,2021-09-23 10:45:00,0 days 00:15:00,2,1.996476805637104
127029.SZ,2021-09-24 13:15:00,2021-09-24 13:30:00,0 days 00:15:00,2,0.8581477139507632
127029.SZ,2021-10-13 11:15:00,2021-11-11 09:45:00,28 days 22:30:00,5,12.664237263113742
127029.SZ,2021-11-26 09:45:00,2021-11-26 10:45:00,0 days 01:00:00,2,3.8002793296089354
127030.SZ,2021-09-17 13:30:00,2021-09-17 14:45:00,0 days 01:15:00,3,7.080168776371298
127030.SZ,2021-09-24 10:00:00,2021-09-24 10:15:00,0 days 00:15:00,4,5.489241721869331
127030.SZ,2021-09-27 09:45:00,2021-09-27 10:00:00,0 days 00:15:00,2,3.7558896118465412
127030.SZ,2021-09-27 11:30:00,2021-09-27 13:30:00,0 days 02:00:00,2,3.4672234996011353
127030.SZ,2021-09-29 11:00:00,2021-09-30 09:45:00,0 days 22:45:00,5,10.367352149536702
127030.SZ,2021-10-08 11:30:00,2021-10-08 14:45:00,0 days 03:15:00,3,3.4754402224281833
127030.SZ,2021-10-11 10:00:00,2021-10-11 10:00:00,0 days 00:00:00,2,2.3145946454421473
127030.SZ,2021-10-12 14:00:00,2021-10-13 10:15:00,0 days 20:15:00,3,5.796365673470816
127030.SZ,2021-10-14 09:45:00,2021-10-14 09:45:00,0 days 00:00:00,2,5.026670053340121
127030.SZ,2021-10-14 10:00:00,2021-10-14 10:15:00,0 days 00:15:00,2,4.603045508718617
127030.SZ,2021-10-15 09:45:00,2021-10-15 10:00:00,0 days 00:15:00,2,2.062874910994661
127030.SZ,2021-10-21 10:00:00,2021-10-21 10:15:00,0 days 00:15:00,2,2.622934888241013
127030.SZ,2021-10-22 09:45:00,2021-10-22 10:00:00,0 days 00:15:00,2,2.5130797719122855
127030.SZ,2021-10-25 09:45:00,2021-10-25 10:00:00,0 days 00:15:00,2,5.263157894736836
127030.SZ,2021-10-27 10:00:00,2021-10-27 10:15:00,0 days 00:15:00,2,3.132813091900899
127030.SZ,2021-10-29 11:00:00,2021-11-01 10:00:00,2 days 23:00:00,4,4.915773433396264
127030.SZ,2021-11-03 09:45:00,2021-11-03 11:15:00,0 days 01:30:00,2,2.97941495124594
127030.SZ,2021-11-08 09:45:00,2021-11-09 09:45:00,1 days 00:00:00,3,6.611963372577012
127030.SZ,2021-11-16 15:00:00,2021-11-17 10:45:00,0 days 19:45:00,2,3.771428571428559
127030.SZ,2021-11-19 11:15:00,2021-11-19 14:00:00,0 days 02:45:00,2,2.788964961739837
127030.SZ,2021-11-24 13:30:00,2021-11-24 14:30:00,0 days 01:00:00,3,2.994173728813565
127030.SZ,2021-12-01 09:45:00,2021-12-01 09:45:00,0 days 00:00:00,2,5.048076923076916
127030.SZ,2021-12-01 10:00:00,2021-12-01 10:00:00,0 days 00:00:00,2,2.3974113135186936
127038.SZ,2021-09-09 13:45:00,2021-09-10 10:30:00,0 days 20:45:00,2,5.194408903783243
127038.SZ,2021-09-13 10:00:00,2021-09-13 10:30:00,0 days 00:30:00,2,2.608869941116243
127038.SZ,2021-09-16 11:30:00,2021-09-16 13:30:00,0 days 02:00:00,2,3.276836158192098
127038.SZ,2021-09-17 11:00:00,2021-09-17 14:00:00,0 days 03:00:00,2,2.0335919258868573
127038.SZ,2021-09-27 13:15:00,2021-09-27 13:30:00,0 days 00:15:00,2,2.9411438274824953
127038.SZ,2021-09-29 11:30:00,2021-09-29 13:15:00,0 days 01:45:00,2,2.3409854423292353
127038.SZ,2021-10-08 13:30:00,2021-10-11 10:15:00,2 days 20:45:00,3,4.964412811387908
127038.SZ,2021-10-12 10:00:00,2021-10-12 10:15:00,0 days 00:15:00,2,2.1881996100238554
127038.SZ,2021-10-13 10:30:00,2021-10-13 14:00:00,0 days 03:30:00,2,2.865682024592431
127038.SZ,2021-10-21 14:15:00,2021-10-21 14:30:00,0 days 00:15:00,2,2.7957231288688877
127038.SZ,2021-10-22 15:00:00,2021-10-25 09:45:00,2 days 18:45:00,2,2.2420088759058654
127038.SZ,2021-11-02 09:45:00,2021-11-02 09:45:00,0 days 00:00:00,2,4.194475138121545
127038.SZ,2021-11-04 10:30:00,2021-11-04 10:45:00,0 days 00:15:00,2,1.9186221097336142
127038.SZ,2021-11-08 09:45:00,2021-11-08 10:45:00,0 days 01:00:00,2,3.7088991134552884
127038.SZ,2021-11-15 13:15:00,2021-11-16 09:45:00,0 days 20:30:00,2,2.0298859193401464
127043.SZ,2021-11-16 14:45:00,2021-11-24 09:45:00,7 days 19:00:00,6,11.536112628973672
127043.SZ,2021-11-25 09:45:00,2021-11-25 10:00:00,0 days 00:15:00,2,3.214285714285725
128025.SZ,2021-11-18 13:15:00,2021-11-25 10:00:00,6 days 20:45:00,6,9.819137917297427
128025.SZ,2021-11-26 09:45:00,2021-11-29 09:45:00,3 days 00:00:00,2,6.976744186046502
128025.SZ,2021-11-29 10:45:00,2021-11-29 13:45:00,0 days 03:00:00,2,2.3521474462180114
128041.SZ,2021-07-19 09:45:00,2021-07-20 14:30:00,1 days 04:45:00,2,13.200688173715292
128041.SZ,2021-07-22 09:45:00,2021-07-22 11:15:00,0 days 01:30:00,2,3.4548895899053633
128041.SZ,2021-07-26 09:45:00,2021-07-26 10:15:00,0 days 00:30:00,2,4.135434096455848
128041.SZ,2021-07-29 09:45:00,2021-07-30 09:45:00,1 days 00:00:00,2,7.756666134440371
128041.SZ,2021-08-02 11:15:00,2021-08-03 09:45:00,0 days 22:30:00,2,5.912238992777463
128041.SZ,2021-08-09 11:15:00,2021-08-10 10:15:00,0 days 23:00:00,2,3.3723216368422904
128041.SZ,2021-08-13 10:30:00,2021-08-13 13:45:00,0 days 03:15:00,2,2.2003483802302437
128041.SZ,2021-08-19 14:30:00,2021-08-20 09:45:00,0 days 19:15:00,2,6.058981951683573
128041.SZ,2021-09-16 09:45:00,2021-09-16 11:00:00,0 days 01:15:00,2,2.9571395677773893
128041.SZ,2021-09-17 11:15:00,2021-09-22 10:30:00,4 days 23:15:00,2,4.6132008516678535
128041.SZ,2021-09-28 14:00:00,2021-09-29 09:45:00,0 days 19:45:00,2,7.28759331674369
128041.SZ,2021-09-29 11:00:00,2021-09-29 11:00:00,0 days 00:00:00,2,8.402890390016937
128041.SZ,2021-09-29 13:15:00,2021-09-29 13:30:00,0 days 00:15:00,2,2.749381476283852
128041.SZ,2021-09-30 15:00:00,2021-10-12 10:15:00,11 days 19:15:00,3,5.70422535211268
128041.SZ,2021-11-03 14:30:00,2021-11-05 13:15:00,1 days 22:45:00,2,2.888730385164062
128041.SZ,2021-11-19 10:00:00,2021-11-19 10:00:00,0 days 00:00:00,2,10.054926803407671
128044.SZ,2021-11-22 09:45:00,2021-11-22 13:15:00,0 days 03:30:00,4,3.07067854936911
128053.SZ,2021-07-06 14:15:00,2021-07-20 09:45:00,13 days 19:30:00,7,16.278331534505753
128053.SZ,2021-07-20 11:00:00,2021-07-20 11:15:00,0 days 00:15:00,2,2.7746704393411203
128053.SZ,2021-07-28 10:00:00,2021-07-28 13:15:00,0 days 03:15:00,3,6.962256075329321
128053.SZ,2021-07-28 13:30:00,2021-07-28 13:30:00,0 days 00:00:00,3,8.672108985801664
128053.SZ,2021-07-28 13:45:00,2021-07-28 13:45:00,0 days 00:00:00,3,5.835660737909754
128053.SZ,2021-07-28 14:30:00,2021-07-28 14:45:00,0 days 00:15:00,3,3.9286775631500737
128053.SZ,2021-07-29 09:45:00,2021-07-29 10:00:00,0 days 00:15:00,2,3.8432054721820874
128053.SZ,2021-07-30 09:45:00,2021-07-30 09:45:00,0 days 00:00:00,2,5.1372273047149974
128053.SZ,2021-07-30 10:00:00,2021-07-30 10:15:00,0 days 00:15:00,2,1.9414668547249603
128053.SZ,2021-07-30 10:30:00,2021-07-30 10:30:00,0 days 00:00:00,2,5.26241921109325
128053.SZ,2021-07-30 10:45:00,2021-07-30 10:45:00,0 days 00:00:00,2,4.011441328310306
128053.SZ,2021-07-30 11:15:00,2021-07-30 11:30:00,0 days 00:15:00,2,3.1455169034786845
128053.SZ,2021-07-30 13:15:00,2021-07-30 13:15:00,0 days 00:00:00,3,6.450866580020009
128053.SZ,2021-07-30 14:45:00,2021-07-30 15:00:00,0 days 00:15:00,2,4.67156558793651
128053.SZ,2021-08-02 10:45:00,2021-08-02 11:00:00,0 days 00:15:00,2,3.8903566710700055
128053.SZ,2021-08-02 14:15:00,2021-08-02 14:30:00,0 days 00:15:00,2,3.520640433392108
128053.SZ,2021-08-03 10:15:00,2021-08-03 10:15:00,0 days 00:00:00,2,6.1947134772886825
128053.SZ,2021-10-28 10:15:00,2021-11-25 10:00:00,27 days 23:45:00,7,13.652328043196405
128053.SZ,2021-11-25 10:15:00,2021-11-25 10:15:00,0 days 00:00:00,2,1.9973110247983428
128053.SZ,2021-11-25 13:45:00,2021-11-25 13:45:00,0 days 00:00:00,2,2.5792624344098902
128053.SZ,2021-11-25 14:00:00,2021-11-25 14:00:00,0 days 00:00:00,2,1.5460346936670089
128053.SZ,2021-11-29 09:45:00,2021-11-29 09:45:00,0 days 00:00:00,2,6.909090909090909
128053.SZ,2021-11-29 11:00:00,2021-11-29 13:30:00,0 days 02:30:00,3,4.421500107013432
128053.SZ,2021-11-30 09:45:00,2021-11-30 10:15:00,0 days 00:30:00,2,2.6776119402984966
128053.SZ,2021-11-30 13:45:00,2021-11-30 13:45:00,0 days 00:00:00,3,8.621310957000073
128053.SZ,2021-11-30 14:30:00,2021-11-30 14:30:00,0 days 00:00:00,3,11.292729245794897
128053.SZ,2021-12-01 14:45:00,2021-12-02 09:45:00,0 days 19:00:00,3,5.253829426080303
128053.SZ,2021-12-02 10:45:00,2021-12-02 10:45:00,0 days 00:00:00,2,3.0860144451740013
128082.SZ,2021-09-15 14:45:00,2021-09-16 09:45:00,0 days 19:00:00,2,9.044374999999993
128082.SZ,2021-09-16 15:00:00,2021-09-17 09:45:00,0 days 18:45:00,2,3.923463225478363
128082.SZ,2021-09-22 09:45:00,2021-09-22 09:45:00,0 days 00:00:00,2,11.212048192771086
128082.SZ,2021-09-27 13:15:00,2021-09-28 13:15:00,1 days 00:00:00,5,11.665512318543536
128082.SZ,2021-10-13 11:30:00,2021-10-13 14:15:00,0 days 02:45:00,2,4.6277665995975825
128082.SZ,2021-10-22 10:00:00,2021-10-22 11:30:00,0 days 01:30:00,2,3.3219376894794594
128082.SZ,2021-11-03 14:00:00,2021-11-03 14:30:00,0 days 00:30:00,2,5.432812801233844
128085.SZ,2021-10-13 11:15:00,2021-10-26 09:45:00,12 days 22:30:00,6,11.438821169572599
128085.SZ,2021-10-28 14:00:00,2021-10-29 09:45:00,0 days 19:45:00,2,4.00450788880542
128085.SZ,2021-11-01 10:15:00,2021-11-01 10:30:00,0 days 00:15:00,2,1.2332759209598754
128085.SZ,2021-11-03 10:15:00,2021-11-03 10:45:00,0 days 00:30:00,2,2.65091762533185
128085.SZ,2021-11-08 14:15:00,2021-11-09 09:45:00,0 days 19:30:00,2,2.9478226641202365
128085.SZ,2021-11-19 09:45:00,2021-11-19 10:00:00,0 days 00:15:00,2,3.7266124836021763
128085.SZ,2021-12-02 09:45:00,2021-12-02 10:00:00,0 days 00:15:00,2,1.7426791277258546
128093.SZ,2021-08-16 10:15:00,2021-08-16 11:30:00,0 days 01:15:00,2,7.024390243902445
128093.SZ,2021-08-17 15:00:00,2021-08-18 09:45:00,0 days 18:45:00,3,8.236208236208231
128093.SZ,2021-08-27 10:15:00,2021-08-27 11:15:00,0 days 01:00:00,4,10.9534940432644
128093.SZ,2021-08-30 09:45:00,2021-08-30 10:00:00,0 days 00:15:00,2,5.420368002027809
128093.SZ,2021-09-06 10:00:00,2021-09-06 15:00:00,0 days 05:00:00,2,8.815626663010079
128093.SZ,2021-09-22 09:45:00,2021-09-23 14:00:00,1 days 04:15:00,4,10.469811754263937
128093.SZ,2021-09-29 15:00:00,2021-09-30 13:45:00,0 days 22:45:00,5,9.810906373938222
128093.SZ,2021-10-11 09:45:00,2021-10-11 10:00:00,0 days 00:15:00,2,4.071444876453367
128093.SZ,2021-10-12 13:45:00,2021-10-13 10:00:00,0 days 20:15:00,2,3.8934506277490843
128093.SZ,2021-10-29 10:45:00,2021-11-01 10:45:00,3 days 00:00:00,2,5.354058721934374
128093.SZ,2021-11-03 13:30:00,2021-11-04 10:00:00,0 days 20:30:00,2,4.546696441256515
128093.SZ,2021-11-08 09:45:00,2021-11-08 10:30:00,0 days 00:45:00,2,4.929557007988383
128093.SZ,2021-11-16 14:45:00,2021-11-17 14:30:00,0 days 23:45:00,2,4.281347656917789
128094.SZ,2021-11-24 09:45:00,2021-11-24 10:00:00,0 days 00:15:00,2,4.468243713348574
128094.SZ,2021-11-24 13:30:00,2021-11-24 14:15:00,0 days 00:45:00,2,2.1808452873404383
128094.SZ,2021-11-25 10:00:00,2021-11-25 10:15:00,0 days 00:15:00,2,2.023118438638205
128095.SZ,2021-10-12 14:15:00,2021-10-14 11:15:00,1 days 21:00:00,3,12.688127648723157
128095.SZ,2021-11-10 10:00:00,2021-11-11 09:45:00,0 days 23:45:00,2,14.34977578475336
128111.SZ,2021-09-16 14:00:00,2021-09-17 10:15:00,0 days 20:15:00,2,10.81632653061224
128111.SZ,2021-09-24 10:00:00,2021-09-24 10:15:00,0 days 00:15:00,2,5.170817406994144
128111.SZ,2021-09-29 11:15:00,2021-09-30 09:45:00,0 days 22:30:00,5,10.527652736917958
128111.SZ,2021-10-12 13:45:00,2021-10-13 10:15:00,0 days 20:30:00,2,5.28172932198725
128111.SZ,2021-10-25 09:45:00,2021-10-25 10:00:00,0 days 00:15:00,2,2.9537304512401663
128111.SZ,2021-10-28 14:45:00,2021-10-29 09:45:00,0 days 19:00:00,2,3.6659919652306083
128111.SZ,2021-11-10 13:30:00,2021-11-12 10:00:00,1 days 20:30:00,2,4.714390152338432
128111.SZ,2021-12-01 11:15:00,2021-12-01 11:30:00,0 days 00:15:00,2,1.7167191692917916
128122.SZ,2021-08-19 10:30:00,2021-08-23 13:30:00,4 days 03:00:00,5,7.559514299408843
128122.SZ,2021-08-23 13:45:00,2021-08-23 13:45:00,0 days 00:00:00,2,5.004067437365189
128122.SZ,2021-08-23 14:00:00,2021-08-23 14:00:00,0 days 00:00:00,2,2.87097275573418
128122.SZ,2021-08-25 10:15:00,2021-08-25 10:30:00,0 days 00:15:00,3,5.0120300751879565
128122.SZ,2021-08-26 10:15:00,2021-08-26 10:30:00,0 days 00:15:00,2,1.6941176470588237
128122.SZ,2021-08-27 09:45:00,2021-08-27 10:00:00,0 days 00:15:00,2,1.8246567295689964
128122.SZ,2021-09-01 11:00:00,2021-09-01 11:15:00,0 days 00:15:00,6,7.141683913143471
128122.SZ,2021-09-03 09:45:00,2021-09-03 10:00:00,0 days 00:15:00,2,2.5885814448478817
128122.SZ,2021-09-06 09:45:00,2021-09-06 09:45:00,0 days 00:00:00,3,6.91823899371069
128122.SZ,2021-09-06 10:00:00,2021-09-06 10:15:00,0 days 00:15:00,3,2.5718631771910028
128122.SZ,2021-09-06 10:45:00,2021-09-06 11:00:00,0 days 00:15:00,2,1.4872937753428017
128122.SZ,2021-09-06 13:15:00,2021-09-06 13:15:00,0 days 00:00:00,2,5.155730269126102
128122.SZ,2021-09-06 13:30:00,2021-09-06 13:30:00,0 days 00:00:00,2,4.7484159522922065
128122.SZ,2021-09-17 13:15:00,2021-09-22 11:00:00,4 days 21:45:00,7,6.849315068493156
128122.SZ,2021-10-12 13:45:00,2021-10-15 10:00:00,2 days 20:15:00,2,3.961192336671715
128122.SZ,2021-10-15 10:30:00,2021-10-15 10:30:00,0 days 00:00:00,4,9.454453680259856
128122.SZ,2021-10-15 10:45:00,2021-10-15 10:45:00,0 days 00:00:00,3,3.428292516637854
128122.SZ,2021-10-18 15:00:00,2021-10-19 09:45:00,0 days 18:45:00,3,3.1421487603305875
128122.SZ,2021-10-28 15:00:00,2021-10-29 10:00:00,0 days 19:00:00,2,2.434762540593116
128122.SZ,2021-11-02 09:45:00,2021-11-02 09:45:00,0 days 00:00:00,3,5.802469135802468
128122.SZ,2021-11-02 10:00:00,2021-11-02 10:00:00,0 days 00:00:00,3,5.553050118757685
128122.SZ,2021-11-02 11:00:00,2021-11-02 11:15:00,0 days 00:15:00,4,2.610038610038612
128122.SZ,2021-11-02 13:30:00,2021-11-02 13:45:00,0 days 00:15:00,2,2.2298039215686183
128122.SZ,2021-11-03 10:00:00,2021-11-03 10:00:00,0 days 00:00:00,3,4.137420654296875
128122.SZ,2021-11-03 10:15:00,2021-11-03 10:15:00,0 days 00:00:00,2,2.356456359271153
128122.SZ,2021-11-03 11:00:00,2021-11-03 11:15:00,0 days 00:15:00,2,1.6294339622641374
128122.SZ,2021-11-03 13:30:00,2021-11-03 14:15:00,0 days 00:45:00,2,1.0334509743747278
128122.SZ,2021-11-09 09:45:00,2021-11-09 09:45:00,0 days 00:00:00,3,12.442092322453945
128122.SZ,2021-11-10 09:45:00,2021-11-11 13:15:00,1 days 03:30:00,2,4.3107833163784415
128122.SZ,2021-11-16 15:00:00,2021-11-17 11:00:00,0 days 20:00:00,3,4.306845753244493
128122.SZ,2021-11-17 14:00:00,2021-11-17 15:00:00,0 days 01:00:00,2,1.331517627477674
128122.SZ,2021-11-24 15:00:00,2021-11-25 10:15:00,0 days 19:15:00,2,2.5040626384990494
128122.SZ,2021-11-25 14:45:00,2021-11-25 15:00:00,0 days 00:15:00,2,1.1128705579082965
128122.SZ,2021-11-26 13:15:00,2021-11-26 13:15:00,0 days 00:00:00,2,3.53721173232866
128128.SZ,2021-09-27 13:15:00,2021-09-28 09:45:00,0 days 20:30:00,4,10.227882159381153
128128.SZ,2021-09-28 10:30:00,2021-09-28 10:45:00,0 days 00:15:00,2,2.2757460373682648
128128.SZ,2021-09-29 11:15:00,2021-09-29 13:15:00,0 days 02:00:00,2,2.823563811976215
128128.SZ,2021-10-11 10:00:00,2021-10-11 10:45:00,0 days 00:45:00,6,6.209424083769632
128128.SZ,2021-10-12 10:15:00,2021-10-12 10:30:00,0 days 00:15:00,2,1.7436297451898009
128128.SZ,2021-10-12 13:45:00,2021-10-12 14:00:00,0 days 00:15:00,2,1.2331558255706865
128128.SZ,2021-10-13 10:30:00,2021-10-13 10:45:00,0 days 00:15:00,2,1.6387978142076376
128128.SZ,2021-10-15 10:00:00,2021-10-15 10:00:00,0 days 00:00:00,2,3.498772222251434
128128.SZ,2021-10-15 10:30:00,2021-10-15 11:00:00,0 days 00:30:00,2,1.8369855692143222
128128.SZ,2021-10-20 09:45:00,2021-10-20 10:00:00,0 days 00:15:00,3,1.929688864492629
128128.SZ,2021-10-21 09:45:00,2021-10-21 09:45:00,0 days 00:00:00,2,5.336126072212233
128128.SZ,2021-11-01 09:45:00,2021-11-01 10:30:00,0 days 00:45:00,6,5.701640197865143
128128.SZ,2021-11-08 09:45:00,2021-11-11 14:00:00,3 days 04:15:00,5,6.6940858601020725
128128.SZ,2021-11-16 14:15:00,2021-11-18 09:45:00,1 days 19:30:00,2,4.050991008747773
128128.SZ,2021-11-19 10:15:00,2021-11-19 13:15:00,0 days 03:00:00,4,9.921897599074336
128128.SZ,2021-11-22 09:45:00,2021-11-22 09:45:00,0 days 00:00:00,2,6.788183532369585
128128.SZ,2021-12-02 10:00:00,2021-12-02 10:00:00,0 days 00:00:00,2,3.053794757580963
